title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date
3 BHK Apartment for Sale in Mulund West Mumbai,₹2.75 Cr,1080 sqft,https://www.magicbricks.com/nirmal-lifestyle-mulund-west-mumbai-pdpid-4d4235303230313031,7,29,2025-08-10 15:16:15.200524,"19+ PhotosPosted:   YesterdayOwner: Dattatray Jadhav3 BHK Apartment for Sale in Mulund West MumbaiNirmal LifestyleCarpet Area1080 sqftStatusReady to MoveFloor9 out of 18TransactionResaleFurnishingFurnishedSocietyNirmal LifestyleBathroom4₹2.75 Cr ₹18,333 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Mulund West Mumbai,₹2.90 Cr,1152 sqft,https://www.magicbricks.com/nirmal-lifestyle-mulund-west-mumbai-pdpid-4d4235303230313031,7,30,2025-08-10 15:16:15.201107,"19+ PhotosPosted:   YesterdayOwner: Dattatray bhalerao3 BHK Apartment for Sale in Mulund West MumbaiNirmal LifestyleCarpet Area1152 sqftStatusReady to MoveFloor18 out of 18TransactionResaleFurnishingSemi-FurnishedSocietyNirmal LifestyleBathroom3₹2.90 Cr ₹18,125 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Mulund West Mumbai,₹2.50 Cr,693 sqft,https://www.magicbricks.com/nirmal-lifestyle-mulund-west-mumbai-pdpid-4d4235303230313031,8,1,2025-08-10 15:16:21.321155,"19+ PhotosPosted:   YesterdayOwner: Dattatray3 BHK Apartment for Sale in Mulund West MumbaiNirmal LifestyleCarpet Area693 sqftStatusReady to MoveFloor14 out of 19TransactionResaleFurnishingSemi-FurnishedSocietyNirmal LifestyleBathroom3₹2.50 Cr ₹25,988 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Mulund West Mumbai,₹1.55 Cr,630 sqft,https://www.magicbricks.com/nirmal-lifestyle-mulund-west-mumbai-pdpid-4d4235303230313031,8,2,2025-08-10 15:16:21.321656,"8+ PhotosPosted:   YesterdayOwner: Dattaprasad2 BHK Apartment for Sale in Mulund West MumbaiNirmal LifestyleCarpet Area630 sqftStatusReady to MoveFloor1 out of 16TransactionResaleFurnishingSemi-FurnishedSocietyNirmal LifestyleBathroom2₹1.55 Cr ₹17,778 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Andheri West Mumbai,₹5.20 Cr,756 sqft,https://www.magicbricks.com/oberoi-springs-andheri-west-mumbai-pdpid-4d4235303230303038,8,4,2025-08-10 15:16:21.323076,"11+ PhotosPosted:   YesterdayOwner: Darshan HP3 BHK Apartment for Sale in Andheri West MumbaiOberoi SpringsCarpet Area756 sqftStatusReady to MoveFloor9 out of 24TransactionResaleFurnishingSemi-FurnishedSocietyOberoi SpringsBathroom2₹5.20 Cr ₹49,524 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Andheri West Mumbai,₹5 Cr,792 sqft,https://www.magicbricks.com/oberoi-springs-andheri-west-mumbai-pdpid-4d4235303230303038,8,5,2025-08-10 15:16:21.324510,"11+ PhotosPosted:   YesterdayOwner: Darshan Gujrathi3 BHK Apartment for Sale in Andheri West MumbaiOberoi SpringsCarpet Area792 sqftStatusReady to MoveFloor13 out of 35TransactionResaleFurnishingSemi-FurnishedSocietyOberoi SpringsBathroom2₹5 Cr ₹45,455 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
5 BHK Apartment for Sale in Andheri West Mumbai,₹12.90 Cr,2520 sqft,https://www.magicbricks.com/oberoi-springs-andheri-west-mumbai-pdpid-4d4235303230303038,8,6,2025-08-10 15:16:21.325495,"12+ PhotosPosted:   YesterdayOwner: Darshan Ghag5 BHK Apartment for Sale in Andheri West MumbaiOberoi SpringsCarpet Area2520 sqftStatusReady to MoveFloor32 out of 35TransactionResaleFurnishingFurnishedSocietyOberoi SpringsBathroom4₹12.90 Cr ₹36,857 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Andheri East Mumbai,₹7.80 Cr,1310 sqft,https://www.magicbricks.com/oberoi-splendor-grande-andheri-east-mumbai-pdpid-4d4235303230303037,8,7,2025-08-10 15:16:21.327025,"8+ PhotosPosted:   YesterdayOwner: Darshan Gandhi3 BHK Apartment for Sale in Andheri East MumbaiOberoi Splendor GrandeCarpet Area1310 sqftStatusReady to MoveFloor23 out of 27TransactionResaleFurnishingSemi-FurnishedSocietyOberoi Splendor GrandeBathroom3₹7.80 Cr ₹42,857 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Malad East Mumbai,₹2.15 Cr,864 sqft,https://www.magicbricks.com/omkar-altamonte-malad-east-mumbai-pdpid-4d4235303139393233,8,8,2025-08-10 15:16:21.327668,"8+ PhotosPosted:   YesterdayOwner: Darash Kumar Saxena2 BHK Apartment for Sale in Malad East MumbaiOmkar AltamonteCarpet Area864 sqftStatusReady to MoveFloor3 out of 45TransactionResaleFurnishingSemi-FurnishedSocietyOmkar AltamonteBathroom2₹2.15 Cr ₹17,917 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Goregaon East Mumbai,₹1.45 Cr,785 sqft,https://www.magicbricks.com/omkar-ananta-goregaon-east-mumbai-pdpid-4d4235303139393232,8,9,2025-08-10 15:16:21.328494,"16+ PhotosPosted:   YesterdayOwner: Dany Varghese2 BHK Apartment for Sale in Goregaon East MumbaiOmkar AnantaCarpet Area785 sqftStatusReady to MoveFloor16 out of 31TransactionResaleFurnishingUnfurnishedSocietyOmkar AnantaBathroom2₹1.45 Cr ₹13,303 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Goregaon East Mumbai,₹1.40 Cr,792 sqft,https://www.magicbricks.com/omkar-ananta-goregaon-east-mumbai-pdpid-4d4235303139393232,8,10,2025-08-10 15:16:21.330958,"16+ PhotosPosted:   YesterdayOwner: danish shekh2 BHK Apartment for Sale in Goregaon East MumbaiOmkar AnantaCarpet Area792 sqftStatusReady to MoveFloor16 out of 34TransactionResaleFurnishingUnfurnishedSocietyOmkar AnantaBathroom2₹1.40 Cr ₹12,727 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Goregaon East Mumbai,₹2.05 Cr,454 sqft,https://www.magicbricks.com/omkar-ananta-goregaon-east-mumbai-pdpid-4d4235303139393232,8,11,2025-08-10 15:16:21.332391,"16+ PhotosPosted:   YesterdayOwner: Danish patel2 BHK Apartment for Sale in Goregaon East MumbaiOmkar AnantaCarpet Area454 sqftStatusReady to MoveFloor16 out of 30TransactionResaleFurnishingSemi-FurnishedSocietyOmkar AnantaBathroom2₹2.05 Cr ₹32,540 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Goregaon East Mumbai,₹1.61 Cr,742 sqft,https://www.magicbricks.com/omkar-ananta-goregaon-east-mumbai-pdpid-4d4235303139393232,8,12,2025-08-10 15:16:21.333429,"16+ PhotosPosted:   YesterdayOwner: danish naik2 BHK Apartment for Sale in Goregaon East MumbaiOmkar AnantaCarpet Area742 sqftStatusReady to MoveFloor1 out of 30TransactionResaleFurnishingUnfurnishedSocietyOmkar AnantaBathroom2₹1.61 Cr ₹15,616 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
5 BHK Apartment for Sale in Pathan Wadi Mumbai,₹6.20 Cr,2913 sqft,https://www.magicbricks.com/omkar-alta-monte-pathanwadi-mumbai-pdpid-4d4235303139393139,8,14,2025-08-10 15:16:21.346780,"19+ PhotosPosted:   YesterdayOwner: Danish Khan5 BHK Apartment for Sale in Pathan Wadi MumbaiOmkar Alta MonteCarpet Area2913 sqftStatusReady to MoveFloor10 out of 58TransactionResaleFurnishingSemi-FurnishedSocietyOmkar Alta MonteBathroom5₹6.20 Cr ₹15,324 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Malad East Mumbai,₹2.35 Cr,929 sqft,https://www.magicbricks.com/omkar-alta-monte-malad-east-mumbai-pdpid-4d4235303139393139,8,15,2025-08-10 15:16:21.350688,"20+ PhotosPosted:   YesterdayOwner: Daniel Filipe Alvares Ferreira2 BHK Apartment for Sale in Malad East MumbaiOmkar Alta MonteCarpet Area929 sqftFloor18 out of 48TransactionResaleFurnishingSemi-FurnishedSocietyOmkar Alta MonteBathroom2₹2.35 Cr ₹18,217 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Malad East Mumbai,₹3.25 Cr,1210 sqft,https://www.magicbricks.com/omkar-alta-monte-malad-east-mumbai-pdpid-4d4235303139393139,8,16,2025-08-10 15:16:21.352445,"20+ PhotosPosted:   YesterdayOwner: Damodharank3 BHK Apartment for Sale in Malad East MumbaiOmkar Alta MonteCarpet Area1210 sqftStatusReady to MoveFloor11 out of 54TransactionResaleFurnishingUnfurnishedSocietyOmkar Alta MonteBathroom3₹3.25 Cr ₹19,345 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Malad East Mumbai,₹3.75 Cr,1301 sqft,https://www.magicbricks.com/omkar-alta-monte-malad-east-mumbai-pdpid-4d4235303139393139,8,17,2025-08-10 15:16:21.355414,"20+ PhotosPosted:   YesterdayOwner: Damerla ramesh kumar3 BHK Apartment for Sale in Malad East MumbaiOmkar Alta MonteCarpet Area1301 sqftStatusReady to MoveFloor49 out of 52TransactionResaleFurnishingSemi-FurnishedSocietyOmkar Alta MonteBathroom3₹3.75 Cr ₹20,753 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Malad East Mumbai,₹3.25 Cr,1296 sqft,https://www.magicbricks.com/omkar-alta-monte-malad-east-mumbai-pdpid-4d4235303139393139,8,18,2025-08-10 15:16:21.357123,"20+ PhotosPosted:   YesterdayOwner: Damandeep Singh3 BHK Apartment for Sale in Malad East MumbaiOmkar Alta MonteCarpet Area1296 sqftStatusReady to MoveFloor48 out of 55TransactionResaleFurnishingUnfurnishedSocietyOmkar Alta MonteBathroom3₹3.25 Cr ₹18,056 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹55 Lac,457 sqft,https://www.magicbricks.com/ostwal-heights-mira-road-mumbai-pdpid-4d4235303139383831,8,19,2025-08-10 15:16:21.362273,"10+ PhotosPosted:   YesterdayOwner: Daljeet Khanna1 BHK Apartment for Sale in Mira Road Area MumbaiOstwal HeightsCarpet Area457 sqftStatusReady to MoveFloor6 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyOstwal HeightsBathroom1₹55 Lac ₹8,661 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹72 Lac,698 sqft,https://www.magicbricks.com/ostwal-orchid-mira-road-mumbai-pdpid-4d4235303139383830,8,20,2025-08-10 15:16:21.364307,"6+ PhotosPosted:   YesterdayOwner: DALIP SINGH2 BHK Apartment for Sale in Mira Road Area MumbaiOstwal OrchidCarpet Area698 sqftStatusReady to MoveFloor3 out of 12TransactionResaleFurnishingUnfurnishedSocietyOstwal OrchidBathroom2₹72 Lac ₹7,423 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹85 Lac,713 sqft,https://www.magicbricks.com/ostwal-orchid-mira-road-mumbai-pdpid-4d4235303139383830,8,21,2025-08-10 15:16:21.369893,"6+ PhotosPosted:   YesterdayOwner: Dakshata Varne2 BHK Apartment for Sale in Mira Road Area MumbaiOstwal OrchidCarpet Area713 sqftStatusReady to MoveFloor1 out of 12TransactionResaleFurnishingSemi-FurnishedSocietyOstwal OrchidBathroom3₹85 Lac ₹8,586 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Parel Mumbai,₹4 Cr,749 sqft,https://www.magicbricks.com/lodha-venezia-parel-mumbai-pdpid-4d4235303230383832,8,22,2025-08-10 15:16:21.372551,"8+ PhotosPosted:   YesterdayOwner: DEVDAS BURMAN2 BHK Apartment for Sale in Parel MumbaiLodha VeneziaCarpet Area749 sqftStatusReady to MoveFloor34 out of 69TransactionResaleFurnishingFurnishedSocietyLodha VeneziaBathroom2₹4 Cr ₹38,462 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri East Mumbai,₹1.70 Cr,758 sqft,https://www.magicbricks.com/lodha-eternis-andheri-east-mumbai-pdpid-4d4235303230383637,8,23,2025-08-10 15:16:21.375074,"20+ PhotosPosted:   YesterdayOwner: Deepti Gadhave2 BHK Apartment for Sale in Andheri East MumbaiLodha EternisCarpet Area758 sqftStatusReady to MoveFloor3 out of 8TransactionResaleFurnishingSemi-FurnishedSocietyLodha EternisBathroom2₹1.70 Cr ₹16,144 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Lower Parel Mumbai,₹11 Cr,1476 sqft,https://www.magicbricks.com/lodha-world-crest-lower-parel-mumbai-pdpid-4d4235303230383632,8,24,2025-08-10 15:16:21.376918,"18+ PhotosPosted:   YesterdayOwner: Deepnarayan Debnath3 BHK Apartment for Sale in Lower Parel MumbaiLodha World CrestCarpet Area1476 sqftStatusReady to MoveFloor55 out of 62TransactionResaleFurnishingSemi-FurnishedSocietyLodha World CrestBathroom3₹11 Cr ₹53,659 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Lower Parel Mumbai,₹11 Cr,1476 sqft,https://www.magicbricks.com/lodha-world-crest-lower-parel-mumbai-pdpid-4d4235303230383632,8,25,2025-08-10 15:16:21.378234,"18+ PhotosPosted:   YesterdayOwner: deepmala3 BHK Apartment for Sale in Lower Parel MumbaiLodha World CrestCarpet Area1476 sqftStatusReady to MoveFloor55 out of 62TransactionResaleFurnishingSemi-FurnishedSocietyLodha World CrestBathroom3₹11 Cr ₹53,659 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Wadala Mumbai,₹5.30 Cr,1152 sqft,https://www.magicbricks.com/lodha-new-cuffe-parade-wadala-mumbai-pdpid-4d4235303230383539,8,26,2025-08-10 15:16:21.379308,"24+ PhotosPosted:   YesterdayOwner: Deepika Kondhawale3 BHK Apartment for Sale in Wadala MumbaiLodha New Cuffe ParadeCarpet Area1152 sqftStatusReady to MoveFloor5 out of 34TransactionResaleFurnishingSemi-FurnishedSocietyLodha New Cuffe ParadeBathroom4₹5.30 Cr ₹33,125 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Wadala Mumbai,₹3.05 Cr,1103 sqft,https://www.magicbricks.com/lodha-new-cuffe-parade-wadala-mumbai-pdpid-4d4235303230383539,8,27,2025-08-10 15:16:21.380878,"16+ PhotosPosted:   YesterdayOwner: Deepika Bhosale2 BHK Apartment for Sale in Wadala MumbaiLodha New Cuffe ParadeCarpet Area1103 sqftStatusReady to MoveFloor31 out of 40TransactionResaleFurnishingSemi-FurnishedSocietyLodha New Cuffe ParadeBathroom2₹3.05 Cr ₹19,909 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Wadala Mumbai,₹4 Cr,1508 sqft,https://www.magicbricks.com/lodha-new-cuffe-parade-wadala-mumbai-pdpid-4d4235303230383539,8,28,2025-08-10 15:16:21.382273,"24+ PhotosPosted:   YesterdayOwner: DEEPESH KASHIV3 BHK Apartment for Sale in Wadala MumbaiLodha New Cuffe ParadeCarpet Area1508 sqftStatusReady to MoveFloor31 out of 40TransactionResaleFurnishingSemi-FurnishedSocietyLodha New Cuffe ParadeBathroom4₹4 Cr ₹19,093 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Wadala Mumbai,₹2.35 Cr,681 sqft,https://www.magicbricks.com/lodha-new-cuffe-parade-wadala-mumbai-pdpid-4d4235303230383539,8,29,2025-08-10 15:16:21.383570,"16+ PhotosPosted:   YesterdayOwner: Deepesh 2 BHK Apartment for Sale in Wadala MumbaiLodha New Cuffe ParadeCarpet Area681 sqftStatusReady to MoveFloor34 out of 40TransactionResaleFurnishingSemi-FurnishedSocietyLodha New Cuffe ParadeBathroom2₹2.35 Cr ₹24,841 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Malad West Mumbai,₹1.95 Cr,846 sqft,https://www.magicbricks.com/avalon-paradise-malad-west-mumbai-pdpid-4d4235303230363835,8,30,2025-08-10 15:16:21.384980,"13+ PhotosPosted:   YesterdayOwner: Deepak thakur2 BHK Apartment for Sale in Malad West MumbaiAvalon ParadiseCarpet Area846 sqftStatusReady to MoveFloor8 out of 18TransactionResaleFurnishingFurnishedSocietyAvalon ParadiseBathroom2₹1.95 Cr ₹16,596 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
